Accession	Description	Ctrl_1	Ctrl_2	Ctrl_3	Low_1	Low_2	Low_3	High_1	High_2	High_3
A5PF48	Protein tyrosine phosphatase, non-receptor type 12 OS=Danio rerio GN=ptpn12 PE=1 SV=1	96.07992471	99.99418916	109.0354143	94.77537042	96.19398327	100.0058108	104.6441306	94.01887463	102.8567974
E7F7L8	IQ motif-containing GTPase-activating protein 3 OS=Danio rerio GN=iqgap3 PE=1 SV=1	93.876931	107.7769849	85.10136988	95.73285158	102.2681094	110.5261499	85.49719658	109.8413664	115.4940314
A0A0R4ITD6	Armadillo repeat containing 6 OS=Danio rerio GN=armc6 PE=1 SV=1	97.96153638	96.92954315	99.28182666	97.96991153	112.0482661	101.1474369	103.482085	97.8562382	100.7181733
F1QD09	DNA topoisomerase I mitochondrial OS=Danio rerio GN=top1mt PE=4 SV=1	56.96421151	100.7943365	111.2984888	112.8980568	55.09629307	90.6918169	99.20566354	114.0413427	72.57704924
Q9PTK4	IQ motif and Sec7 domain 1 OS=Danio rerio GN=iqsec1a PE=1 SV=1	90.54054538	86.25773153	147.1650328	109.4594546	226.6520229	87.47582188	145.7647672	87.58542832	88.33972996
Q5XJC0	Uncharacterized protein OS=Danio rerio PE=1 SV=1	111.6731669	111.1040548	99.49449888	104.4539651	118.3551159	90.58358828	84.27126191	92.64985266	100.5055011
A0A0R4IUK8	Uncharacterized protein OS=Danio rerio PE=4 SV=1	100.3144618	152.7259202	80.94792819	94.4631703	47.43050294	133.7015712	98.62535038	153.2453573	178.1268898
A0A0G2KS66	Uncharacterized protein OS=Danio rerio PE=1 SV=1	102.6432158	100.9659947	89.12259198	99.03400531	85.1998619	119.8563066	96.43618928	109.8860715	111.4633673
A0A0R4IHR7	V-akt murine thymoma viral oncogene homolog 1 OS=Danio rerio GN=akt1 PE=3 SV=1	102.3973327	100.6845334	99.3154666	101.7436093	107.7805155	101.8333114	95.78839882	96.41238533	97.76281767
A0A0R4ILL8	Uncharacterized protein OS=Danio rerio PE=4 SV=1	108.2624221	105.2160389	89.69421808	102.7727696	69.14920379	98.86223531	88.42518357	104.8620766	101.1377647
Q5U3V4	BR serine/threonine kinase 2 OS=Danio rerio GN=brsk2a PE=4 SV=1	102.4725233	127.2868903	94.62302194	103.2081391	90.83759687	97.52747666	92.8753945	115.1283111	124.4443831
Q8JFT6	Uncharacterized protein OS=Danio rerio PE=1 SV=1	110.3650132	102.6324769	94.229187	105.7987189	75.07390482	99.9840513	91.68642466	103.499247	100.0159487
F1QYG1	Sorting nexin 2 OS=Danio rerio GN=snx2 PE=1 SV=1	114.7318501	117.9564227	92.83321769	119.4904311	90.72526243	100.6217547	70.94861665	99.37824532	113.3754192
A0A286YA16	Guanylate cyclase OS=Danio rerio GN=npr2 PE=3 SV=1	93.68814647	99.15515231	77.04965551	100.8448477	88.96596603	101.3148482	123.2746877	106.3765261	84.3060375
F6P1Y9	Phosphoribosylglycinamide formyltransferase OS=Danio rerio GN=gart PE=1 SV=1	96.46611795	74.96616876	118.5776663	87.01002155	125.3146745	103.533882	148.5753865	88.54780759	84.70183246
E7F225	Uncharacterized protein OS=Danio rerio PE=4 SV=1	113.9935846	102.6112303	101.5925606	109.6407954	82.62450893	98.88762528	95.66948996	101.1123747	94.20968096
Q502T4	Membrane-associated guanylate kinase, WW and PDZ domain-containing 2b (Fragment) OS=Danio rerio GN=magi2b PE=4 SV=1	75.08165485	87.29851742	129.5836096	102.6168364	102.3776315	84.28544737	132.2916167	81.03957219	97.62236848
F1QEE7	Solute carrier family 12 (sodium/potassium/chloride transporter), member 2 OS=Danio rerio GN=slc12a2 PE=1 SV=1	110.5310736	104.415875	105.525072	105.7944609	92.02929719	100.3629366	92.46116053	98.9649646	99.6370634
Q1RLR3	Uncharacterized protein OS=Danio rerio GN=LOC101882607 PE=4 SV=1	169.2661998	159.9652651	101.9825101	131.6073411	78.4862119	94.34595871	73.26546925	98.01748993	97.41708414
A0A0R4IYX1	RNA binding protein with serine rich domain 1 OS=Danio rerio GN=LOC103909923 PE=4 SV=1	103.001952	105.814628	90.75469301	103.952557	94.29316455	106.4107496	86.56266719	107.5948876	96.99804797
B0S4U2	Uncharacterized protein OS=Danio rerio PE=4 SV=1	108.1092456	101.17276	103.4724816	107.7989978	88.93591059	97.67083088	102.0889378	98.82724001	97.71024774
Q7T322	Uncharacterized protein OS=Danio rerio PE=4 SV=1	99.95495058	100.0450494	96.4245396	95.21447785	94.03057862	106.2748523	100.5771677	95.24536497	110.6907769
I3IT98	Uncharacterized protein OS=Danio rerio PE=1 SV=1	101.0974817	116.994869	81.65307857	98.90251833	117.8881929	96.22157129	75.76120606	103.9090678	112.7524561
Q7ZVC9	Rab3 GTPase-activating protein catalytic subunit OS=Danio rerio GN=rab3gap1 PE=1 SV=1	98.78536959	96.66712403	93.5923918	95.95438865	82.68839145	105.8730795	101.2146304	102.5621853	102.9181728
Q6IQP4	Vinculin b OS=Danio rerio GN=vclb PE=1 SV=1	94.15744819	98.69395041	105.2200074	95.93299697	165.46807	90.33741928	105.8666492	101.0174277	98.98257234
I3ITF2	Uncharacterized protein OS=Danio rerio PE=4 SV=1	111.8435755	105.167129	88.41167669	100.7063684	80.90515801	110.5533217	83.46230817	99.2936316	104.6667287
Q1JPU7	GATOR complex protein MIOS OS=Danio rerio GN=mios PE=1 SV=1	88.51466336	98.75955562	94.97581429	96.33178086	137.9294954	97.26201525	101.2404444	108.1381423	114.0145058
A0A0R4IEU2	Interleukin-1 receptor accessory protein-like 1-B OS=Danio rerio GN=il1rapl1b PE=4 SV=1	89.89712517	97.54759818	101.373358	111.8693242	86.78841342	99.51039595	83.98481139	100.489604	123.6062413
A8E5N2	Phosphoribosylglycinamide formyltransferase OS=Danio rerio GN=gart PE=1 SV=1	96.46611795	74.96616876	118.5776663	87.01002155	125.3146745	103.533882	148.5753865	88.54780759	84.70183246
Q801M2	Far upstream element (FUSE)-binding protein 3 OS=Danio rerio GN=fubp3 PE=1 SV=1	101.7823589	100.2013516	91.61038396	97.81927315	106.1108377	102.9249635	93.441518490000007	99.79864835	102.1583615
Q7ZTS5	Uncharacterized protein OS=Danio rerio PE=1 SV=1	103.8310297	108.3133267	83.39659697	98.77310222	89.04174626	102.0112977	82.45523548	104.9843413	101.2268978
Q6GMJ8	Peroxidasin OS=Danio rerio GN=pxdn PE=4 SV=1	100.6506436	90.54093742	111.7707405	99.34935639	118.8179411	98.18085812	117.3785159	98.37022828	95.60368956
Q6P5K5	Ubiquitin conjugating enzyme E2 O OS=Danio rerio PE=1 SV=1	89.81852084	92.46237098	90.54622619	98.95444175	141.6495631	105.2298101	99.15356875	103.1216747	100.8464313
Q66IA8	Zinc finger protein 1070 OS=Danio rerio GN=znf1070 PE=4 SV=1	169.2661998	159.9652651	101.9825101	131.6073411	78.4862119	94.34595871	73.26546925	98.01748993	97.41708414
B8JKH9	Tuberous sclerosis 2 OS=Danio rerio GN=tsc2 PE=1 SV=1	99.3800284	78.71464536	96.12385787	94.83511855	119.532162	100.6199716	122.2714437	110.9165604	97.88783787
T1TF52	Uncharacterized protein OS=Danio rerio GN=LOC101885450 PE=4 SV=1	94.21521937	100.5137199	81.22160094	103.7012665	76.68368118	122.0639725	84.72042402	113.9888626	99.53098811
Q6PW01	Centrosomal protein 120 OS=Danio rerio GN=cep120 PE=4 SV=1	117.0423299	92.64989339	141.4362319	111.805034	150.8433742	45.11274292	60.03251529	56.52329207	77.67457774
A2CEN1	Laminin, alpha 2 OS=Danio rerio GN=lama2 PE=1 SV=1	100.5353691	79.28693376	113.9489503	99.46463085	106.2491576	83.78863891	108.6495319	80.72475341	83.56164997
A0A0M3HEN2	StAR-related lipid transfer (START) domain-containing 10 OS=Danio rerio GN=stard10 PE=1 SV=1	89.98296262	102.1011873	97.89881267	95.81384756	86.57095187	89.53490739	102.7031216	107.9733659	125.9869231
A0A0R4IW46	C-type lectin domain family 3 member A OS=Danio rerio GN=clec3a PE=4 SV=1	101.0636653	100.00695640000001	97.23220435	105.48447	104.2262483	94.3943093	102.0805637	99.99304357	97.25516443
F1QBD4	Rab3 GTPase-activating protein catalytic subunit OS=Danio rerio GN=rab3gap1 PE=1 SV=1	98.78536959	96.66712403	93.5923918	95.95438865	82.68839145	105.8730795	101.2146304	102.5621853	102.9181728
Q567N5	Homer-scaffolding protein 2 OS=Danio rerio GN=homer2 PE=1 SV=1	99.93557747	104.7011087	92.83533544	98.15374606	97.33383978	109.5076334	100.0644225	110.1576445	107.7500317
Q5U3I6	Non-specific serine/threonine protein kinase OS=Danio rerio GN=mark1 PE=1 SV=1	93.26425995	118.8490285	90.3550301	105.6752738	97.25347362	102.7465264	91.75391348	108.9078621	112.444658
E7FEF0	LIM domain binding 1 OS=Danio rerio PE=4 SV=1	90.48766829	105.4573935	98.40694969	89.51669732	124.9220316	91.68466809	107.391904	100.0733052	99.92669481
E7F578	Uncharacterized protein OS=Danio rerio PE=4 SV=1	93.85166519	85.84241981	106.7338182	98.15273347	189.0396122	101.8472665	113.1501871	95.32109222	94.45975705
Q6NYP1	Malic enzyme OS=Danio rerio GN=LOC101882012 PE=3 SV=1	105.7173613	107.3626059	95.70089053	105.2320207	115.2226177	99.64043278	94.39459577	100.3595672	98.73230018
F1Q6A8	Formin like 1 OS=Danio rerio PE=4 SV=1	99.21434989	98.79058331	102.0861895	96.92892643	107.0325126	100.7856501	102.8425278	97.61559656	94.28573999
E7FH33	Uncharacterized protein OS=Danio rerio PE=4 SV=1	104.0148381	97.20318286	105.3066068	106.265793	92.12406749	93.09449389	104.5751472	93.09905195	93.28902235
F1R8J7	Syntrophin alpha 1 OS=Danio rerio PE=1 SV=2	102.5741192	95.29120575	107.277082	98.23953127	109.5863512	90.92510047	95.57984348	91.21785256	101.7604687
Q5CZR8	WD repeat domain 1 OS=Danio rerio GN=wdr1 PE=1 SV=1	109.2238624	103.3120715	96.2134248	103.7298629	98.11779301	105.0500355	94.98085187	100.1884772	99.81152282
A0A0R4IQP1	Na(+)/H(+) exchange regulatory cofactor NHE-RF OS=Danio rerio GN=slc9a3r1b PE=1 SV=1	100.7858294	94.34923069	104.701006	98.06095944	108.5668595	99.21417057	105.3975508	91.31121321	90.95452971
Q800W7	Caseinolytic mitochondrial matrix peptidase chaperone subunit a OS=Danio rerio GN=clpxa PE=1 SV=1	104.5781076	101.3682018	76.62092277	98.63179824	75.49519064	105.318478	80.40713315	102.5790136	104.6945048
Q6DGP6	LIM domain and actin-binding 1a OS=Danio rerio GN=lima1a PE=1 SV=1	109.7358669	91.99975054	135.0717938	90.97578321	91.0337021	100.1828709	126.7383873	96.16997359	99.8171291
A7MCI0	Uncharacterized protein OS=Danio rerio PE=1 SV=1	92.29242996	100.2617734	92.90585502	106.4906939	99.73822664	100.5460706	94.91422269	101.9972389	106.9900641
B0S8H1	Wu:fu71h07 OS=Danio rerio GN=wu:fu71h07 PE=4 SV=1	103.3137094	103.0642166	96.50983391	98.72144152	93.41521017	104.9592221	95.68452328	96.09667584	101.2785585
A9JT72	Contactin-1a OS=Danio rerio GN=cntn1a PE=1 SV=1	96.58842282	87.63507875	127.0825549	103.4115772	192.3389514	93.33977629	130.8474676	89.16749449	95.5866051
E9QFN0	Uncharacterized protein OS=Danio rerio PE=4 SV=1	95.52518265	100.3458367	97.80239333	101.0152215	95.15952543	99.65416334	95.77510163	107.538406	106.9625645
A0A0R4IN42	GATOR complex protein MIOS OS=Danio rerio GN=mios PE=1 SV=1	88.51466336	98.75955562	94.97581429	96.33178086	137.9294954	97.26201525	101.2404444	108.1381423	114.0145058
A2A125	Phosphoribosylglycinamide formyltransferase OS=Danio rerio GN=gart PE=1 SV=1	96.46611795	74.96616876	118.5776663	87.01002155	125.3146745	103.533882	148.5753865	88.54780759	84.70183246
A0A0R4IA23	Uncharacterized protein OS=Danio rerio PE=4 SV=1	100.3048875	104.2631939	95.29252379	100.2010598	91.83196798	96.41392149	99.79894019	104.9561903	99.47011673
Q1LUA8	Uncharacterized protein OS=Danio rerio PE=4 SV=1	110.3650132	102.6324769	94.229187	105.7987189	75.07390482	99.9840513	91.68642466	103.499247	100.0159487
A8E5I2	Uncharacterized protein OS=Danio rerio PE=4 SV=1	100.8150279	96.0544625	102.9639499	102.818498	103.7695099	99.1849721	105.5518765	94.21600357	98.42690155
Q66IB0	Uncharacterized protein OS=Danio rerio PE=4 SV=1	169.2661998	159.9652651	101.9825101	131.6073411	78.4862119	94.34595871	73.26546925	98.01748993	97.41708414
Q6P2T9	Sarcalumenin OS=Danio rerio PE=3 SV=1	110.8218451	100.4535348	96.79138093	102.3901767	99.54646521	98.69678015	95.51484732	102.0150108	108.2437326
F1R088	Uncharacterized protein OS=Danio rerio GN=LOC100536030 PE=4 SV=1	169.2661998	159.9652651	101.9825101	131.6073411	78.4862119	94.34595871	73.26546925	98.01748993	97.41708414
A0A0U2NKZ2	Protocadherin 2 gamma 17 OS=Danio rerio GN=pcdh2g17 PE=4 SV=1	93.69646737	97.96168982	100.8500382	93.04096942	97.76500544	102.3487025	103.3855782	99.14996176	111.2495864
E9QD13	Uncharacterized protein (Fragment) OS=Danio rerio GN=prdm1b PE=1 SV=1	93.09896237	89.50843992	107.5513925	99.20949117	115.2306705	95.86701245	111.9237489	93.83699486	100.7905088
Q7ZUI3	Clathrin light chain OS=Danio rerio GN=cltb PE=3 SV=1	103.674494	101.2399203	81.92892897	98.76007968	70.73926759	110.790807	94.33270652	105.8903989	110.0881354
Q7T3A8	Uncharacterized protein OS=Danio rerio GN=bphl PE=1 SV=1	99.83504494	100.1649551	109.8554461	109.169383	113.6743992	94.05197811	94.84794595	91.96419066	86.14165986
B8JK20	Uncharacterized protein OS=Danio rerio PE=4 SV=1	94.21521937	100.5137199	81.22160094	103.7012665	76.68368118	122.0639725	84.72042402	113.9888626	99.53098811
Q1L668	Uncharacterized protein OS=Danio rerio PE=4 SV=1	169.2661998	159.9652651	101.9825101	131.6073411	78.4862119	94.34595871	73.26546925	98.01748993	97.41708414
Q6DG69	Uncharacterized protein OS=Danio rerio PE=1 SV=1	97.60930709	92.76565053	99.27366839	100.7263316	90.55251161	110.6353513	109.8175254	103.2519311	98.35869201
B8A4A1	RAB GTPase activating protein 1 OS=Danio rerio GN=rabgap1 PE=1 SV=1	96.95661917	101.9113309	105.9828841	98.08866908	106.4308571	95.58889648	119.9720085	95.81426485	95.96719447
A0A0R4IKV1	Dynein axonemal assembly factor 5 OS=Danio rerio PE=1 SV=1	100.5427519	83.51160647	129.8388958	79.55211133	119.3401676	67.12889639	133.0235476	79.50637817	99.45724815
Q7ZWJ6	Reelin OS=Danio rerio GN=reln PE=4 SV=1	100.3096317	84.79423845	110.580107	99.47243378	87.58813168	100.8758753	112.3049063	109.8434394	99.69036826
F1Q5Y5	Synuclein, gamma b (breast cancer-specific protein 1) OS=Danio rerio GN=sncgb PE=1 SV=1	117.227876	118.0327688	104.6232526	116.3260385	97.84709337	94.52969439	92.22717811	92.829152	102.1529066
A2BIL8	Uncharacterized protein OS=Danio rerio GN=LOC100537032 PE=4 SV=1	169.2661998	159.9652651	101.9825101	131.6073411	78.4862119	94.34595871	73.26546925	98.01748993	97.41708414
Q6NV07	Zinc finger protein 189 OS=Danio rerio PE=4 SV=1	94.21521937	100.5137199	81.22160094	103.7012665	76.68368118	122.0639725	84.72042402	113.9888626	99.53098811
Q4KMD9	Zinc finger protein 1070 OS=Danio rerio GN=znf1070 PE=4 SV=1	169.2661998	159.9652651	101.9825101	131.6073411	78.4862119	94.34595871	73.26546925	98.01748993	97.41708414
A0A0R4IN35	Uncharacterized protein OS=Danio rerio PE=4 SV=1	93.05430484	97.8758225	90.79732044	102.1241775	87.1666365	139.2002828	92.21355304	117.3947502	116.7661304
A0A0R4IIS1	Uncharacterized protein OS=Danio rerio PE=4 SV=1	108.4012474	101.1020329	102.8040078	107.9909485	87.01791268	97.49874052	101.3410071	98.89796714	97.63443017
A5JEM4	Uncharacterized protein OS=Danio rerio PE=4 SV=1	115.1626793	112.4608082	97.86195544	108.7346842	75.19157911	100.5377184	93.69664562	107.8459258	99.46228158
B7ZVK8	Mitochondrial fission process 1 OS=Danio rerio PE=4 SV=1	99.63339729	100.3666027	93.19755532	109.6955447	96.43579417	104.9892533	88.95897551	109.4540015	102.5498678
Q6NYH1	Uncharacterized protein OS=Danio rerio PE=3 SV=1	169.1249	103.4850414	172.4527388	166.2955792	144.5303384	40.4344928	90.83330766	55.86945179	90.30171266
B0R0V8	WD repeat domain 48a (Fragment) OS=Danio rerio GN=wdr48a PE=4 SV=1	95.07036993	94.75342898	103.1557515	94.92734743	115.9329651	96.75168577	113.3317849	96.84424846	107.3518605
A0A0R4IJP8	Uncharacterized protein OS=Danio rerio PE=4 SV=1	91.22878387	89.74712151	114.3119579	94.59754455	133.4398671	101.1717967	133.8169724	98.8282033	96.73440277
Q6TH05	Uncharacterized protein OS=Danio rerio PE=1 SV=1	96.23664724	87.37808339	94.17378693	89.54099187	103.0847295	109.1316863	104.9548071	99.42810734	100.5718927
A7YYI7	Uncharacterized protein OS=Danio rerio GN=LOC108182119 PE=4 SV=1	108.9637011	101.2869456	99.52168233	108.1016631	81.90389157	99.74338839	100.2566116	101.0637094	99.67673176
A0JMC4	Uncharacterized protein OS=Danio rerio PE=1 SV=1	90.59578461	69.9166517	123.7521784	124.0217975	377.1850981	91.43276155	108.5672384	74.96833669	87.27295115
Q803D1	Phosphoinositide phospholipase C OS=Danio rerio GN=LOC100537538 PE=1 SV=1	91.24854258	92.9923914	96.55412059	99.47940005	96.28202728	100.5205999	107.3409883	102.7299169	114.9911237
F8W2I6	Uncharacterized protein OS=Danio rerio GN=LOC101883230 PE=4 SV=1	100.3144618	152.7259202	80.94792819	94.4631703	47.43050294	133.7015712	98.62535038	153.2453573	178.1268898
A0A0R4IQQ6	Far upstream element (FUSE)-binding protein 3 OS=Danio rerio GN=fubp3 PE=1 SV=1	101.7823589	100.2013516	91.61038396	97.81927315	106.1108377	102.9249635	93.441518490000007	99.79864835	102.1583615
Q0P482	Si:dkey-111k8.3 OS=Danio rerio GN=znf1028 PE=4 SV=1	169.2661998	159.9652651	101.9825101	131.6073411	78.4862119	94.34595871	73.26546925	98.01748993	97.41708414
A0A0R4IIU9	Uncharacterized protein OS=Danio rerio PE=4 SV=1	169.2661998	159.9652651	101.9825101	131.6073411	78.4862119	94.34595871	73.26546925	98.01748993	97.41708414
Q6TH18	Uncharacterized protein OS=Danio rerio GN=LOC103911361 PE=4 SV=1	169.2661998	159.9652651	101.9825101	131.6073411	78.4862119	94.34595871	73.26546925	98.01748993	97.41708414
Q7ZZ45	Uncharacterized protein OS=Danio rerio GN=LOC561325 PE=4 SV=1	86.10237594	96.24561849	87.26896066	86.14449164	126.6109723	107.3547954	97.514754	115.2618957	102.485246
Q4V947	Peptidyl-prolyl cis-trans isomerase OS=Danio rerio GN=pin1 PE=1 SV=1	102.1170302	115.9732911	87.14014165	95.59532881	97.88296983	108.5161531	94.18971227	110.8136046	112.6014595
A0A0R4IG42	Wu:fc46h12 OS=Danio rerio GN=wu:fc46h12 PE=1 SV=1	109.7404495	103.3470401	105.0349533	109.9868426	114.6606485	96.65295993	95.7674074	90.8625487	89.01497907
Q1ED13	Uncharacterized protein OS=Danio rerio PE=4 SV=1	99.58378544	105.0849543	96.88256997	100.4162146	123.3722407	98.63508089	94.06692117	102.6438943	106.7954622
Q4G5W3	Mediator of RNA polymerase II transcription subunit 8 OS=Danio rerio GN=MED8 PE=3 SV=1	96.92670383	94.26427206	106.0057856	98.54060392	104.7317284	97.76999402	101.4593961	96.59774786	105.0271097
Q498Z8	Uncharacterized protein OS=Danio rerio PE=1 SV=1	99.23945157	40.57099758	130.1171947	100.7605484	113.1399751	77.78295703	132.495022	52.76793936	48.57949136
E7FGH9	ATG7 autophagy-related 7 homolog (S. cerevisiae) OS=Danio rerio GN=atg7 PE=1 SV=1	97.5651877	100.5153125	100.353428	97.09073925	112.2192131	87.20439829	106.5244838	98.19961406	99.64657196
Q5XJS3	Uncharacterized protein OS=Danio rerio PE=1 SV=1	107.3874563	102.2492716	106.214895	112.8788852	93.6308732	97.75072841	97.38791837	93.84376157	97.35261103
E7FBZ6	Uncharacterized protein OS=Danio rerio GN=LOC100535417 PE=4 SV=1	103.8031637	96.54262385	94.2080763	101.8608926	99.29621864	106.4203737	99.29342553	100.7037814	101.3243591
F1RDH9	Phosphatase domain-containing, paladin 1a OS=Danio rerio GN=pald1a PE=1 SV=1	103.6564628	73.67554298	120.7555957	103.6342417	155.2735392	64.03908936	96.36575828	65.34712549	67.26023845
A0A0G2KQ09	Rho GTPase activating protein 28 OS=Danio rerio PE=4 SV=1	110.004029	104.0221348	96.54046662	94.25508875	85.32972735	124.1088731	87.45126162	103.4595334	111.76495
A7MBR0	TOX high mobility group box family member 4 b (Fragment) OS=Danio rerio GN=tox4b PE=4 SV=2	101.4873964	94.4390781	106.9466105	98.51260363	91.32441492	103.9255603	113.4481027	93.77981903	96.64465847
A0A0G2KXF6	Uncharacterized protein OS=Danio rerio PE=4 SV=1	101.0277184	105.8147531	90.16317102	103.0168136	93.52610749	98.97228158	87.82864903	106.0378806	106.078569
F1QB48	Fibrillin 2b OS=Danio rerio GN=fbn2b PE=1 SV=1	101.871368	111.5569072	101.268073	98.73192703	96.21689142	92.97088968	90.51256963	106.785747	103.1321549
A0A0R4ILA2	Uncharacterized protein OS=Danio rerio PE=1 SV=1	102.8954755	109.4871491	103.0548809	112.0303847	98.8904056	101.1095944	95.45605349	97.24084262	97.0527774
E7FE20	Dystonin OS=Danio rerio PE=1 SV=1	95.44947754	109.6074361	78.12323062	79.98499813	86.19764913	101.3565014	98.64349858	123.0391104	138.9471893
A8DY17	AP-3 complex subunit beta OS=Danio rerio GN=ap3b2 PE=1 SV=1	99.38951087	100.6104891	100.6909749	98.88344348	110.5231784	97.16776537	102.751157	98.42111701	98.00410019
Q08CA5	Uncharacterized protein OS=Danio rerio PE=4 SV=1	112.5404915	83.11885023	92.40053896	97.09397439	115.9841113	120.1883195	102.9060256	93.64806372	118.2534561
F8W2H3	Syntrophin alpha 1 OS=Danio rerio PE=1 SV=1	102.5741192	95.29120575	107.277082	98.23953127	109.5863512	90.92510047	95.57984348	91.21785256	101.7604687
Q08CD0	NIMA related kinase 9 OS=Danio rerio PE=4 SV=1	106.069839	90.91292543	113.6533146	95.01588261	85.57418108	101.7777594	132.5838533	91.01437166	98.2222406
F1R3V1	Uncharacterized protein (Fragment) OS=Danio rerio PE=4 SV=1	108.2624221	105.2160389	89.69421808	102.7727696	69.14920379	98.86223531	88.42518357	104.8620766	101.1377647
F1Q6U4	NADH:ubiquinone oxidoreductase complex assembly factor 3 OS=Danio rerio PE=4 SV=1	94.00447823	93.30907732	85.97934906	86.24776363	93.11776039	105.9955218	122.2670047	121.2426291	108.4065273
A0A0R4IKX9	Embryonal Fyn-associated substrate OS=Danio rerio GN=efs PE=1 SV=2	107.49461	170.8272992	65.13554546	92.50539001	55.50194414	113.6063503	88.14604005	158.9974376	115.6785439
F1Q8N8	Lysine demethylase 5A OS=Danio rerio PE=1 SV=1	87.88202808	106.9797489	78.65155952	97.31000781	57.33944613	120.0311684	107.3211071	142.5506987	86.31389936
F1R7X1	Sirtuin 6 OS=Danio rerio GN=sirt6 PE=1 SV=1	102.6004321	106.2171524	99.69149963	110.7952137	110.9651577	93.10751163	92.65913876	100.3085004	97.27301546
